Run,gene,coverage,normalized_microdiversity,normalized_microdiversity_rank,coverage_rank
SRR11479037,stem_loop,1342.2926829268292,0.001898185856967347,24.0,15.0
SRR11479038,3'UTR,422.3755458515284,0.003382988216892705,33.0,4.0
SRR11479038,5'UTR,831.7660377358491,0.0006639434299738835,2.0,8.0
SRR11479038,GU280_gp01_stem_loop,238.21686746987953,0.001649910849562901,29.0,3.0
SRR11479038,GU280_gp11_stem_loop,1042.1692307692308,0.0006803866042485815,4.0,11.0
SRR11479038,YP_009724389.1,1873.5947113803954,0.0010975391728939455,21.0,21.0
SRR11479038,YP_009724390.1,1072.8409209837782,0.0011161291983576894,22.0,13.0
SRR11479038,YP_009724391.1,1286.2222222222222,0.0010101607284893138,16.0,17.0
SRR11479038,YP_009724392.1,1330.8684210526317,0.0010627644608395819,18.0,18.0
SRR11479038,YP_009724393.1,1990.2466367713005,0.0011717131267298187,23.0,23.0
SRR11479038,YP_009724394.1,3114.8387096774195,0.0008319475825032857,9.0,31.0
SRR11479038,YP_009724395.1,811.9726775956284,0.0006781138005075412,3.0,7.0
SRR11479038,YP_009724396.1,908.5355191256831,0.0012130419742995976,24.0,9.0
SRR11479038,YP_009724397.2,1168.220634920635,0.0009150355200506205,13.0,16.0
SRR11479038,YP_009725255.1,1056.4957264957266,0.0006258358878648473,1.0,12.0
SRR11479038,YP_009725295.1,1965.8741867150854,0.0010807452000859482,20.0,22.0
SRR11479038,YP_009725297.1,2442.635185185185,0.0026655288139309577,32.0,28.0
SRR11479038,YP_009725298.1,1150.0156739811912,0.000970075246460766,15.0,15.0
SRR11479038,YP_009725299.1,1681.5122536418166,0.0010426382145013744,17.0,19.0
SRR11479038,YP_009725300.1,2264.1626666666666,0.0012622366884249986,25.0,27.0
SRR11479038,YP_009725301.1,2745.7875816993464,0.0007961159044077177,7.0,29.0
SRR11479038,YP_009725302.1,3207.7390804597703,0.000834091172332471,10.0,32.0
SRR11479038,YP_009725303.1,1015.6867469879518,0.0015013195365345278,26.0,10.0
SRR11479038,YP_009725304.1,2052.909090909091,0.0007048665666057638,5.0,24.0
SRR11479038,YP_009725305.1,3098.0176991150443,0.0010718377430915555,19.0,30.0
SRR11479038,YP_009725306.1,3394.2565947242206,0.0008037363252243169,8.0,33.0
SRR11479038,YP_009725307.1,1737.884835479256,0.000895364027083735,12.0,20.0
SRR11479038,YP_009725308.1,2055.1320022185246,0.0009282767999305857,14.0,25.0
SRR11479038,YP_009725309.1,2206.481973434535,0.0008835147143291339,11.0,26.0
SRR11479038,YP_009725310.1,811.0963391136802,0.0020919345316060198,31.0,6.0
SRR11479038,YP_009725311.1,1138.4742729306488,0.0015057112245969305,27.0,14.0
SRR11479038,YP_009725312.1,178.89743589743588,0.0016540356761894565,30.0,2.0
SRR11479038,YP_009725318.1,140.99242424242425,0.0015143691557191778,28.0,1.0
SRR11479038,stem_loop,689.2439024390244,0.0007111038323576964,6.0,5.0
SRR11479039,3'UTR,4341.912663755458,0.005051262914161218,32.0,12.0
SRR11479039,5'UTR,421.6377358490566,0.011796509387281584,33.0,1.0
SRR11479039,GU280_gp01_stem_loop,8008.289156626506,0.0005615979539284644,26.0,29.0
SRR11479039,GU280_gp11_stem_loop,10881.184615384615,0.0004434838828992169,11.0,31.0
SRR11479039,YP_009724389.1,4935.649194495327,0.0004671533969274779,16.0,15.0
SRR11479039,YP_009724390.1,3157.811878597593,0.0004927331559705355,18.0,5.0
SRR11479039,YP_009724391.1,4108.464975845411,0.0004984605653012964,19.0,9.0
SRR11479039,YP_009724392.1,5168.127192982456,0.00045187816250819436,12.0,16.0
SRR11479039,YP_009724393.1,5951.976083707025,0.0006518889535718921,29.0,23.0
SRR11479039,YP_009724394.1,5430.548387096775,0.0004234680134472398,6.0,20.0
SRR11479039,YP_009724395.1,3413.434426229508,0.0004378829630478697,9.0,7.0
SRR11479039,YP_009724396.1,4637.103825136612,0.0010336946458187103,31.0,13.0
SRR11479039,YP_009724397.2,9779.476984126984,0.0005165017738948656,24.0,30.0
SRR11479039,YP_009725255.1,10987.042735042734,0.0005642623625415099,27.0,32.0
SRR11479039,YP_009725295.1,5198.808821304282,0.0004619916761927484,15.0,17.0
SRR11479039,YP_009725297.1,2255.8092592592593,0.0007055801646947694,30.0,2.0
SRR11479039,YP_009725298.1,4033.0700104493208,0.00043395654243217285,8.0,8.0
SRR11479039,YP_009725299.1,4266.830676949443,0.00045294356159245866,13.0,11.0
SRR11479039,YP_009725300.1,5326.913333333333,0.0005137321543328305,23.0,19.0
SRR11479039,YP_009725301.1,6734.739651416122,0.00043006205018320133,7.0,25.0
SRR11479039,YP_009725302.1,12896.116091954023,0.000411763530000566,2.0,33.0
SRR11479039,YP_009725303.1,5635.29718875502,0.0005051239131029772,22.0,22.0
SRR11479039,YP_009725304.1,4680.3552188552185,0.00040191946841027767,1.0,14.0
SRR11479039,YP_009725305.1,6903.93215339233,0.0005007679449291535,21.0,26.0
SRR11479039,YP_009725306.1,6403.143884892086,0.000423307277950081,5.0,24.0
SRR11479039,YP_009725307.1,5227.842632331903,0.0004212379889928732,4.0,18.0
SRR11479039,YP_009725308.1,5446.915141430948,0.00041507321725728553,3.0,21.0
SRR11479039,YP_009725309.1,4129.020872865275,0.0006204971495843887,28.0,10.0
SRR11479039,YP_009725310.1,2784.6868978805396,0.00045921724204324313,14.0,3.0
SRR11479039,YP_009725311.1,3133.314317673378,0.0005295014661805228,25.0,4.0
SRR11479039,YP_009725312.1,7060.615384615385,0.0004415658999726016,10.0,27.0
SRR11479039,YP_009725318.1,3168.128787878788,0.0005004432509805931,20.0,6.0
SRR11479039,stem_loop,7335.756097560976,0.00047099727436347266,17.0,28.0
SRR11479040,3'UTR,12.323144104803493,0.0,1.0,3.0
SRR11479040,5'UTR,610.0415094339622,0.00021126518328152952,8.0,14.0
SRR11479040,GU280_gp01_stem_loop,5.0843373493975905,0.0040684594467636954,32.0,2.0
SRR11479040,GU280_gp11_stem_loop,41.676923076923075,0.0,1.0,6.0
SRR11479040,YP_009724389.1,1531.5604715607533,0.0004372284392166959,21.0,24.0
SRR11479040,YP_009724390.1,522.0026164311879,0.0004916996503958075,24.0,11.0
SRR11479040,YP_009724391.1,162.6256038647343,0.0005478777171659449,25.0,8.0
SRR11479040,YP_009724392.1,563.7105263157895,0.00033353458834404435,17.0,13.0
SRR11479040,YP_009724393.1,358.050822122571,0.0004586808150720442,23.0,10.0
SRR11479040,YP_009724394.1,1051.3817204301076,0.0001502406628980411,7.0,20.0
SRR11479040,YP_009724395.1,230.09562841530055,0.00011089319743132431,6.0,9.0
SRR11479040,YP_009724396.1,719.5027322404371,0.0003282213569126277,16.0,16.0
SRR11479040,YP_009724397.2,970.0309523809524,0.001118678362973504,31.0,19.0
SRR11479040,YP_009725255.1,45.84615384615385,0.0,1.0,7.0
SRR11479040,YP_009725295.1,1270.4558178241791,0.0004096332352050213,19.0,22.0
SRR11479040,YP_009725297.1,1605.9185185185186,0.0002319099335326779,11.0,25.0
SRR11479040,YP_009725298.1,890.8829676071056,0.000548872327925789,26.0,18.0
SRR11479040,YP_009725299.1,800.2731790916881,0.0004122925210636467,20.0,17.0
SRR11479040,YP_009725300.1,563.5733333333334,0.00031842157525267096,15.0,12.0
SRR11479040,YP_009725301.1,2013.8235294117646,0.00022636136079333977,10.0,28.0
SRR11479040,YP_009725302.1,2380.058620689655,0.0006316336521936405,28.0,29.0
SRR11479040,YP_009725303.1,1162.5983935742972,0.0010306290294079432,30.0,21.0
SRR11479040,YP_009725304.1,1619.1649831649831,0.00024094574799051155,12.0,26.0
SRR11479040,YP_009725305.1,4932.073746312684,0.0002228731838739344,9.0,33.0
SRR11479040,YP_009725306.1,4467.407673860911,0.00028349806797574133,13.0,32.0
SRR11479040,YP_009725307.1,1879.8719599427754,0.0003946645591462973,18.0,27.0
SRR11479040,YP_009725308.1,2394.1680532445926,0.0003181776458411623,14.0,30.0
SRR11479040,YP_009725309.1,2673.7020872865273,0.00045758682856833857,22.0,31.0
SRR11479040,YP_009725310.1,675.1782273603083,0.000924539855675649,29.0,15.0
SRR11479040,YP_009725311.1,1470.6677852348994,0.0006058587489479857,27.0,23.0
SRR11479040,YP_009725312.1,2.1025641025641026,,,1.0
SRR11479040,YP_009725318.1,22.348484848484848,0.0,1.0,5.0
SRR11479040,stem_loop,19.29268292682927,0.0,1.0,4.0
SRR11479041,3'UTR,3518.9650655021833,0.007089447945437995,33.0,11.0
SRR11479041,5'UTR,1891.3169811320754,0.0009940957175080555,28.0,2.0
SRR11479041,GU280_gp01_stem_loop,2508.409638554217,0.0010055466850119367,29.0,6.0
SRR11479041,GU280_gp11_stem_loop,8987.523076923077,0.0005271518944088279,1.0,32.0
SRR11479041,YP_009724389.1,5532.0609177586775,0.0008209763752432127,22.0,22.0
SRR11479041,YP_009724390.1,3037.951072736787,0.0008355525397851321,23.0,7.0
SRR11479041,YP_009724391.1,3955.832125603865,0.0007143572148804875,13.0,13.0
SRR11479041,YP_009724392.1,4188.574561403509,0.0006419839631957242,7.0,14.0
SRR11479041,YP_009724393.1,4550.973094170404,0.001039849946534407,30.0,15.0
SRR11479041,YP_009724394.1,7007.9838709677415,0.0005919105059911413,3.0,26.0
SRR11479041,YP_009724395.1,1998.016393442623,0.0006085190143609531,6.0,4.0
SRR11479041,YP_009724396.1,2350.185792349727,0.0007033643667167561,11.0,5.0
SRR11479041,YP_009724397.2,4799.703968253968,0.0007263459884641105,14.0,17.0
SRR11479041,YP_009725255.1,8952.965811965812,0.000594659020163594,5.0,31.0
SRR11479041,YP_009725295.1,5994.1264185202,0.0007800764207554949,19.0,25.0
SRR11479041,YP_009725297.1,5090.574074074074,0.0009184258727718439,25.0,19.0
SRR11479041,YP_009725298.1,3468.7826541274817,0.0007634177060853901,17.0,10.0
SRR11479041,YP_009725299.1,4976.668209083119,0.0007649106580723257,18.0,18.0
SRR11479041,YP_009725300.1,8415.659333333333,0.0009577811246907277,27.0,30.0
SRR11479041,YP_009725301.1,8388.832244008714,0.0007072017806758334,12.0,29.0
SRR11479041,YP_009725302.1,12580.174712643679,0.0007282405801175833,15.0,33.0
SRR11479041,YP_009725303.1,3364.4618473895584,0.0009255648323120562,26.0,9.0
SRR11479041,YP_009725304.1,5254.957912457912,0.0005932886031147597,4.0,21.0
SRR11479041,YP_009725305.1,7197.840707964602,0.0008034502781254161,21.0,27.0
SRR11479041,YP_009725306.1,7321.263788968825,0.0006768994103401307,9.0,28.0
SRR11479041,YP_009725307.1,4599.433118741059,0.0006825626946627292,10.0,16.0
SRR11479041,YP_009725308.1,5909.648363838048,0.0006763074121536039,8.0,24.0
SRR11479041,YP_009725309.1,5172.244781783681,0.0015976756921543401,32.0,20.0
SRR11479041,YP_009725310.1,3363.685934489403,0.0008361044998638711,24.0,8.0
SRR11479041,YP_009725311.1,3853.969798657718,0.0007599057745018633,16.0,12.0
SRR11479041,YP_009725312.1,1941.6153846153845,0.0007937174940455542,20.0,3.0
SRR11479041,YP_009725318.1,760.689393939394,0.0013727578744503856,31.0,1.0
SRR11479041,stem_loop,5879.756097560976,0.0005628167857484634,2.0,23.0
SRR11479042,3'UTR,77.63318777292577,0.0013550081859644717,23.0,9.0
SRR11479042,5'UTR,0.0,,,1.0
SRR11479042,GU280_gp01_stem_loop,0.4939759036144578,,,8.0
SRR11479042,GU280_gp11_stem_loop,171.73846153846154,0.00023836644215779605,5.0,12.0
SRR11479042,YP_009724389.1,1217.675966370767,0.0005701684780316528,13.0,24.0
SRR11479042,YP_009724390.1,1191.3819989534275,0.0008329708719394453,20.0,23.0
SRR11479042,YP_009724391.1,214.3731884057971,0.0001470722984651428,1.0,14.0
SRR11479042,YP_009724392.1,0.0,,,1.0
SRR11479042,YP_009724393.1,1477.3976083707025,0.00033206342608044237,9.0,25.0
SRR11479042,YP_009724394.1,14166.166666666666,0.00018228858105587758,2.0,33.0
SRR11479042,YP_009724395.1,3023.4562841530055,0.0008115674288394954,18.0,28.0
SRR11479042,YP_009724396.1,3354.7377049180327,0.0008336952331986537,21.0,30.0
SRR11479042,YP_009724397.2,1040.5801587301587,0.00048569632440219454,11.0,21.0
SRR11479042,YP_009725255.1,157.17948717948718,0.0015959661903215453,24.0,11.0
SRR11479042,YP_009725295.1,1157.7728854592224,0.0005510312790920962,12.0,22.0
SRR11479042,YP_009725297.1,0.044444444444444446,,,6.0
SRR11479042,YP_009725298.1,0.0,,,1.0
SRR11479042,YP_009725299.1,976.2010282776349,0.0007037316788366897,16.0,20.0
SRR11479042,YP_009725300.1,426.77933333333334,0.00023141075561360387,4.0,17.0
SRR11479042,YP_009725301.1,3315.455337690632,0.0007790951275016689,17.0,29.0
SRR11479042,YP_009725302.1,0.0,,,1.0
SRR11479042,YP_009725303.1,0.2570281124497992,,,7.0
SRR11479042,YP_009725304.1,342.41750841750843,0.0009910873420567355,22.0,16.0
SRR11479042,YP_009725305.1,5346.77581120944,0.00020084344696872286,3.0,31.0
SRR11479042,YP_009725306.1,9370.529976019185,0.00024300122819414935,6.0,32.0
SRR11479042,YP_009725307.1,923.7893419170243,0.00031138096455784315,8.0,19.0
SRR11479042,YP_009725308.1,2925.5607321131447,0.00064424271674159,15.0,27.0
SRR11479042,YP_009725309.1,197.112586970272,0.00025413288018750975,7.0,13.0
SRR11479042,YP_009725310.1,759.3362235067437,0.002213527889923201,25.0,18.0
SRR11479042,YP_009725311.1,1861.9351230425057,0.000346372885957292,10.0,26.0
SRR11479042,YP_009725312.1,0.0,,,1.0
SRR11479042,YP_009725318.1,242.21212121212122,0.0008143716393328803,19.0,15.0
SRR11479042,stem_loop,101.85365853658537,0.0006041129180139529,14.0,10.0
SRR11479043,3'UTR,1706.7379912663755,0.0031225503246520474,33.0,4.0
SRR11479043,5'UTR,2158.5962264150944,0.0007359371534630905,5.0,6.0
SRR11479043,GU280_gp01_stem_loop,760.9397590361446,0.0009267758495042334,18.0,3.0
SRR11479043,GU280_gp11_stem_loop,4414.6461538461535,0.0005412339640576638,1.0,21.0
SRR11479043,YP_009724389.1,4491.422525949932,0.0009874868688419377,22.0,22.0
SRR11479043,YP_009724390.1,2472.749345892203,0.0009630357862615991,19.0,9.0
SRR11479043,YP_009724391.1,3251.1123188405795,0.0008380247615144321,13.0,15.0
SRR11479043,YP_009724392.1,3463.9210526315787,0.0008610087241183255,15.0,16.0
SRR11479043,YP_009724393.1,3719.52466367713,0.0012498967028931353,28.0,17.0
SRR11479043,YP_009724394.1,6578.478494623656,0.0008006447713348024,10.0,30.0
SRR11479043,YP_009724395.1,1753.8060109289618,0.0009800373847301516,20.0,5.0
SRR11479043,YP_009724396.1,2213.8551912568305,0.0006658471331412106,3.0,7.0
SRR11479043,YP_009724397.2,2642.7357142857145,0.0009856709294987823,21.0,10.0
SRR11479043,YP_009725255.1,4353.846153846154,0.0006279821666995673,2.0,20.0
SRR11479043,YP_009725295.1,4703.920941140868,0.0008837802508068869,16.0,23.0
SRR11479043,YP_009725297.1,5752.014814814815,0.00111462683495719,25.0,28.0
SRR11479043,YP_009725298.1,2836.810867293626,0.0008221674062164811,12.0,12.0
SRR11479043,YP_009725299.1,3923.633933161954,0.0008199267857981695,11.0,18.0
SRR11479043,YP_009725300.1,5518.184,0.0010258136302984048,23.0,27.0
SRR11479043,YP_009725301.1,6541.5435729847495,0.0007801673635141446,9.0,29.0
SRR11479043,YP_009725302.1,8050.294252873563,0.0008601250664892928,14.0,33.0
SRR11479043,YP_009725303.1,2749.0923694779117,0.0012261968906177015,27.0,11.0
SRR11479043,YP_009725304.1,5247.149831649832,0.0006950276184454759,4.0,26.0
SRR11479043,YP_009725305.1,7469.578171091445,0.0015253378731641995,30.0,32.0
SRR11479043,YP_009725306.1,7435.011990407674,0.001046490349259746,24.0,31.0
SRR11479043,YP_009725307.1,4092.5736766809728,0.0007596626778479477,8.0,19.0
SRR11479043,YP_009725308.1,5090.881863560732,0.0007572919685733751,7.0,25.0
SRR11479043,YP_009725309.1,4871.222643896268,0.0022752154490858507,32.0,24.0
SRR11479043,YP_009725310.1,2435.6618497109826,0.0013177708946339817,29.0,8.0
SRR11479043,YP_009725311.1,2932.270693512304,0.0011228058375390834,26.0,14.0
SRR11479043,YP_009725312.1,620.6153846153846,0.0008989472299989196,17.0,2.0
SRR11479043,YP_009725318.1,513.9924242424242,0.0022041637726334233,31.0,1.0
SRR11479043,stem_loop,2841.829268292683,0.0007510089235455626,6.0,13.0
SRR11479044,3'UTR,3120.5021834061135,0.0021583782924412976,32.0,5.0
SRR11479044,5'UTR,3875.8641509433965,0.000695276568907497,14.0,8.0
SRR11479044,GU280_gp01_stem_loop,879.1204819277109,0.0007414038567042461,19.0,3.0
SRR11479044,GU280_gp11_stem_loop,8311.153846153846,0.0004202914262998363,1.0,26.0
SRR11479044,YP_009724389.1,7293.434831618994,0.0008253865685374624,24.0,20.0
SRR11479044,YP_009724390.1,3967.187859759288,0.0007527732883727972,20.0,9.0
SRR11479044,YP_009724391.1,4835.380434782609,0.0006911589237320316,13.0,13.0
SRR11479044,YP_009724392.1,5670.986842105263,0.0005676507212892084,6.0,15.0
SRR11479044,YP_009724393.1,5808.556053811659,0.0008942131229943452,28.0,16.0
SRR11479044,YP_009724394.1,9336.989247311827,0.0005698278624487621,7.0,28.0
SRR11479044,YP_009724395.1,2409.363387978142,0.0005611593774172091,5.0,4.0
SRR11479044,YP_009724396.1,3568.2868852459014,0.0007807401123679913,22.0,7.0
SRR11479044,YP_009724397.2,4422.329365079365,0.000741111544714058,18.0,11.0
SRR11479044,YP_009725255.1,8163.196581196581,0.00047095617995612164,3.0,24.0
SRR11479044,YP_009725295.1,7864.429490089272,0.0007356458922663953,17.0,23.0
SRR11479044,YP_009725297.1,9042.12037037037,0.0008714625308154726,27.0,27.0
SRR11479044,YP_009725298.1,10587.545977011494,0.0008395719431282244,26.0,30.0
SRR11479044,YP_009725299.1,5812.632562125107,0.0007075557024022139,16.0,17.0
SRR11479044,YP_009725300.1,8271.314,0.0008345190430071469,25.0,25.0
SRR11479044,YP_009725301.1,9582.592592592593,0.000623814546184999,11.0,29.0
SRR11479044,YP_009725302.1,11233.942528735632,0.0007058066633832315,15.0,32.0
SRR11479044,YP_009725303.1,4046.9277108433735,0.0009147002664554814,29.0,10.0
SRR11479044,YP_009725304.1,7230.259259259259,0.0005266327532062619,4.0,19.0
SRR11479044,YP_009725305.1,11654.587020648967,0.0005939876462503917,8.0,33.0
SRR11479044,YP_009725306.1,11101.947242206235,0.0007659471835158016,21.0,31.0
SRR11479044,YP_009725307.1,6260.406294706724,0.0006074979285999102,9.0,18.0
SRR11479044,YP_009725308.1,7626.692179700499,0.0006130498182960699,10.0,21.0
SRR11479044,YP_009725309.1,7843.941808981657,0.0021871141448388674,33.0,22.0
SRR11479044,YP_009725310.1,3489.393063583815,0.0010289944408496652,30.0,6.0
SRR11479044,YP_009725311.1,4559.03355704698,0.0007824686016159739,23.0,12.0
SRR11479044,YP_009725312.1,657.4871794871794,0.00045680231445257197,2.0,1.0
SRR11479044,YP_009725318.1,736.280303030303,0.001349972686251978,31.0,2.0
SRR11479044,stem_loop,5173.048780487805,0.0006290625291128051,12.0,14.0
SRR11479045,3'UTR,246.16157205240174,0.00018499557482453907,6.0,4.0
SRR11479045,5'UTR,2291.158490566038,0.0002661562546690387,11.0,24.0
SRR11479045,GU280_gp01_stem_loop,439.3975903614458,0.0004942516864492237,20.0,8.0
SRR11479045,GU280_gp11_stem_loop,1356.6,0.00013704407314772666,4.0,11.0
SRR11479045,YP_009724389.1,2451.032971678174,0.0006776078313587982,23.0,25.0
SRR11479045,YP_009724390.1,1676.2205651491365,0.00043791897068667435,17.0,17.0
SRR11479045,YP_009724391.1,1449.2608695652175,0.0011416829620289955,27.0,13.0
SRR11479045,YP_009724392.1,3169.5482456140353,0.0001300333543077283,3.0,29.0
SRR11479045,YP_009724393.1,1923.0941704035874,0.002139924917525943,32.0,20.0
SRR11479045,YP_009724394.1,64.04301075268818,0.0012846866048990373,29.0,1.0
SRR11479045,YP_009724395.1,87.52185792349727,0.0001294922239787982,2.0,3.0
SRR11479045,YP_009724396.1,1807.7841530054645,0.00047597665445591744,18.0,19.0
SRR11479045,YP_009724397.2,1597.404761904762,0.0006367466266192492,22.0,16.0
SRR11479045,YP_009725255.1,1514.3504273504273,0.00015506712453615892,5.0,15.0
SRR11479045,YP_009725295.1,2551.086775609018,0.000801894755624248,24.0,26.0
SRR11479045,YP_009725297.1,1482.7833333333333,0.0020936084250845945,31.0,14.0
SRR11479045,YP_009725298.1,1424.8113897596656,0.00026974855596078446,12.0,12.0
SRR11479045,YP_009725299.1,2106.453470437018,0.0006287931102744207,21.0,22.0
SRR11479045,YP_009725300.1,4905.8533333333335,0.0012215740159102013,28.0,32.0
SRR11479045,YP_009725301.1,3083.949891067538,0.001898472307962813,30.0,28.0
SRR11479045,YP_009725302.1,5349.355172413793,0.000227890580237297,9.0,33.0
SRR11479045,YP_009725303.1,724.7951807228916,0.001131209656612499,26.0,9.0
SRR11479045,YP_009725304.1,1955.9444444444443,0.0003530407146967247,13.0,21.0
SRR11479045,YP_009725305.1,4507.855457227139,0.00021589235375528597,8.0,31.0
SRR11479045,YP_009725306.1,412.21103117505993,0.0038002408425570297,33.0,7.0
SRR11479045,YP_009725307.1,2115.8383404864094,0.0003909918155150005,16.0,23.0
SRR11479045,YP_009725308.1,2688.0476982806435,0.00035587284459477576,14.0,27.0
SRR11479045,YP_009725309.1,3192.2985452245416,0.0003905009872833372,15.0,30.0
SRR11479045,YP_009725310.1,1042.7745664739884,0.0010842226380238578,25.0,10.0
SRR11479045,YP_009725311.1,1772.2304250559284,0.0004772995206313189,19.0,18.0
SRR11479045,YP_009725312.1,360.3333333333333,0.00019510028665642627,7.0,5.0
SRR11479045,YP_009725318.1,78.10606060606061,3.743707653514711e-05,1.0,2.0
SRR11479045,stem_loop,370.3170731707317,0.0002637411097585231,10.0,6.0
SRR11479046,3'UTR,608.7161572052402,0.007309494265972203,33.0,3.0
SRR11479046,5'UTR,582.6528301886792,0.0010807530464382747,23.0,2.0
SRR11479046,GU280_gp01_stem_loop,3837.4819277108436,0.0008314581922388662,7.0,30.0
SRR11479046,GU280_gp11_stem_loop,1602.8461538461538,0.0007144386143593836,2.0,9.0
SRR11479046,YP_009724389.1,2995.0457470292613,0.0009670704135979093,16.0,25.0
SRR11479046,YP_009724390.1,1798.1742543171115,0.0010122552978111233,21.0,13.0
SRR11479046,YP_009724391.1,1748.0277777777778,0.0009600172938103661,15.0,12.0
SRR11479046,YP_009724392.1,2127.2017543859647,0.000950496838366968,13.0,15.0
SRR11479046,YP_009724393.1,2247.0926756352765,0.0013841063532543873,30.0,17.0
SRR11479046,YP_009724394.1,2582.7688172043013,0.0008502322725387737,9.0,21.0
SRR11479046,YP_009724395.1,883.448087431694,0.0009906420690624122,20.0,4.0
SRR11479046,YP_009724396.1,948.3005464480874,0.0011259268649363666,24.0,5.0
SRR11479046,YP_009724397.2,1591.4476190476191,0.001198903316036388,26.0,8.0
SRR11479046,YP_009725255.1,1630.7863247863247,0.0008398365623465355,8.0,11.0
SRR11479046,YP_009725295.1,3261.727492812831,0.0009751889071920978,18.0,26.0
SRR11479046,YP_009725297.1,1629.6314814814814,0.0012907830090384638,28.0,10.0
SRR11479046,YP_009725298.1,1577.0120167189132,0.0009736339664737606,17.0,7.0
SRR11479046,YP_009725299.1,2558.415424164524,0.0009553287458343512,14.0,20.0
SRR11479046,YP_009725300.1,4379.514666666667,0.001205150056270249,27.0,31.0
SRR11479046,YP_009725301.1,4805.633986928105,0.0008168869537765245,5.0,32.0
SRR11479046,YP_009725302.1,9534.872413793104,0.0008921061739322869,12.0,33.0
SRR11479046,YP_009725303.1,2755.6626506024095,0.0011954267531034347,25.0,22.0
SRR11479046,YP_009725304.1,2522.6026936026938,0.00075381716900798,3.0,19.0
SRR11479046,YP_009725305.1,3380.362831858407,0.001044403747919732,22.0,28.0
SRR11479046,YP_009725306.1,3690.611510791367,0.0006902280614146484,1.0,29.0
SRR11479046,YP_009725307.1,2802.0747496423464,0.0008301982053139775,6.0,23.0
SRR11479046,YP_009725308.1,2886.5496394897395,0.0007864604704585849,4.0,24.0
SRR11479046,YP_009725309.1,2365.801391524352,0.0014136688920634015,31.0,18.0
SRR11479046,YP_009725310.1,2141.9595375722542,0.0008571029496199419,10.0,16.0
SRR11479046,YP_009725311.1,2001.1935123042506,0.0009771760552258048,19.0,14.0
SRR11479046,YP_009725312.1,3350.769230769231,0.0008738255191962471,11.0,27.0
SRR11479046,YP_009725318.1,433.9318181818182,0.0021562481434995134,32.0,1.0
SRR11479046,stem_loop,1003.3170731707318,0.001296312600359183,29.0,6.0
SRR11491744,3'UTR,109.44978165938865,0.001200750803396571,28.0,1.0
SRR11491744,5'UTR,1418.2264150943397,0.00044358375584019544,4.0,7.0
SRR11491744,GU280_gp01_stem_loop,6812.385542168675,0.0010738116238225765,27.0,25.0
SRR11491744,GU280_gp11_stem_loop,284.44615384615383,0.000693539739435945,14.0,5.0
SRR11491744,YP_009724389.1,4965.20891456484,0.0007416595727484747,18.0,20.0
SRR11491744,YP_009724390.1,2931.789377289377,0.001017015298646287,25.0,15.0
SRR11491744,YP_009724391.1,1868.0640096618358,0.0005473421681496943,8.0,9.0
SRR11491744,YP_009724392.1,2432.4122807017543,0.00042093835487881393,3.0,12.0
SRR11491744,YP_009724393.1,7324.017937219731,0.0008806100740791499,23.0,28.0
SRR11491744,YP_009724394.1,8298.376344086022,0.0004036665756487485,2.0,31.0
SRR11491744,YP_009724395.1,1883.0573770491803,0.0007433860973052563,19.0,10.0
SRR11491744,YP_009724396.1,2830.6284153005463,0.0007754136799716588,20.0,14.0
SRR11491744,YP_009724397.2,2092.8690476190477,0.0016448339969858932,31.0,11.0
SRR11491744,YP_009725255.1,281.54700854700855,0.0023980896384616967,32.0,4.0
SRR11491744,YP_009725295.1,4768.41534271448,0.0007129986594762539,16.0,18.0
SRR11491744,YP_009725297.1,7988.855555555556,0.001406483385107178,29.0,29.0
SRR11491744,YP_009725298.1,2770.905433646813,0.0006160125182982013,10.0,13.0
SRR11491744,YP_009725299.1,3886.217823479006,0.0007201745687314092,17.0,17.0
SRR11491744,YP_009725300.1,3481.250666666667,0.0006753967289712594,13.0,16.0
SRR11491744,YP_009725301.1,5759.078431372549,0.00049686890116863,6.0,22.0
SRR11491744,YP_009725302.1,7215.187356321839,0.0007049018524460932,15.0,27.0
SRR11491744,YP_009725303.1,4808.3373493975905,0.0014794215077299049,30.0,19.0
SRR11491744,YP_009725304.1,5105.563973063973,0.0006234234759927685,11.0,21.0
SRR11491744,YP_009725305.1,10329.25958702065,0.0006663258515181758,12.0,32.0
SRR11491744,YP_009725306.1,14185.697841726618,0.0005204585873683039,7.0,33.0
SRR11491744,YP_009725307.1,5792.161659513591,0.000611464303366353,9.0,23.0
SRR11491744,YP_009725308.1,5994.783693843594,0.0007782578368345556,21.0,24.0
SRR11491744,YP_009725309.1,8283.214421252373,0.0008495804636703043,22.0,30.0
SRR11491744,YP_009725310.1,1284.9200385356455,0.001053392639103345,26.0,6.0
SRR11491744,YP_009725311.1,1737.565995525727,0.0009402275011283963,24.0,8.0
SRR11491744,YP_009725312.1,7208.25641025641,0.0004546697837674235,5.0,26.0
SRR11491744,YP_009725318.1,208.21969696969697,0.0003719854112791758,1.0,3.0
SRR11491744,stem_loop,175.8048780487805,0.0032507490289909063,33.0,2.0
SRR11491745,3'UTR,502.0087336244541,0.0014128034684125,11.0,2.0
SRR11491745,5'UTR,2999.366037735849,0.0032396298980300886,31.0,13.0
SRR11491745,GU280_gp01_stem_loop,8433.614457831325,0.0033221700069852858,32.0,31.0
