Run,gene,coverage,normalized_microdiversity,normalized_microdiversity_rank,coverage_rank
SRR11092062,YP_009725302.1,62.175862068965515,0.0009202142655222896,5,1
SRR11092062,YP_009725303.1,86.50602409638554,0.0010686234657072992,10,7
SRR11092062,YP_009725304.1,136.3905723905724,0.0012187062925292133,13,19
SRR11092062,YP_009725305.1,119.2094395280236,0.0012853946666611773,17,14
SRR11092062,YP_009725306.1,144.92805755395685,0.00123209640825643,15,20
SRR11092062,YP_009725307.1,92.79729729729729,0.0014257097314698934,22,9
SRR11092062,YP_009725308.1,171.12701053799225,0.0013953007607255673,21,25
SRR11092062,YP_009725309.1,120.78747628083491,0.0012813341491780157,16,15
SRR11092062,YP_009725310.1,103.2447013487476,0.0012933880081999944,18,12
SRR11092062,YP_009725311.1,86.46085011185683,0.0009518590816110896,7,6
SRR11092062,YP_009725312.1,168.23076923076923,0.0005186609551235972,0,24
SRR11092062,3'UTR,95.70742358078603,0.00491959062614287,28,10
SRR11092062,5'UTR,123.32830188679246,0.0010659308216845935,9,16
SRR11092062,stem_loop,173.40721649484536,0.002911863250498893,27,26
SRR11092063,E,3.1184210526315788,0.0,0,0
SRR11092063,M,10.51270553064275,0.0017609206630779084,28,17
SRR11092063,N,20.45079365079365,0.00010400728652001782,8,27
SRR11092063,ORF10,29.06015037593985,0.0004929113242012845,15,28
SRR11092063,ORF3a,4.393719806763285,0.0004191824885988152,13,2
SRR11092063,ORF6,19.833333333333332,0.0016487955407179684,27,26
SRR11092063,ORF7a,6.877049180327869,0.0002029372218973681,9,7
SRR11092063,ORF7b,11.924242424242424,0.0,4,21
SRR11092063,ORF8,14.92896174863388,0.0,3,23
SRR11092063,S,7.860544217687075,0.0005459054338083227,19,11
SRR11092063,YP_009725297.1,3.938888888888889,0.0006747745592122958,21,1
SRR11092063,YP_009725298.1,5.831765935214211,0.0009260050922567796,24,4
SRR11092063,YP_009725299.1,6.938131962296486,0.0010287442744341007,26,8
SRR11092063,YP_009725300.1,6.576,5.2533782824906e-05,6,5
SRR11092063,YP_009725301.1,10.151416122004358,0.0008181250589736901,23,16
SRR11092063,YP_009725302.1,4.848275862068966,0.00042560811128751496,14,3
SRR11092063,YP_009725303.1,10.823293172690763,0.0005129586808512916,17,18
SRR11092063,YP_009725304.1,11.941077441077441,0.0003698355979928206,12,22
SRR11092063,YP_009725305.1,11.510324483775811,0.00010171237455114016,7,19
SRR11092063,YP_009725306.1,9.683453237410072,0.0005475944148534682,20,14
SRR11092063,YP_009725307.1,7.605618776671408,0.0007703570960002204,22,10
SRR11092063,YP_009725308.1,15.785912368275097,0.0010214583212621656,25,24
SRR11092063,YP_009725309.1,9.82605945604048,0.0005040732496563847,16,15
SRR11092063,YP_009725310.1,7.176300578034682,0.0002871045325595248,10,9
SRR11092063,YP_009725311.1,8.71923937360179,0.0005445274919309835,18,12
SRR11092063,YP_009725312.1,9.384615384615385,0.0,2,13
SRR11092063,3'UTR,11.620087336244541,0.0,1,20
SRR11092063,5'UTR,6.720754716981132,0.0003009273699049105,11,6
SRR11092063,stem_loop,17.04639175257732,0.0,5,25
SRR11092064,E,2.986842105263158,,19,18
SRR11092064,M,1.0911808669656202,0.0,0,1
SRR11092064,N,3.5388888888888888,0.0004009610044658867,6,21
SRR11092064,ORF10,4.984962406015038,0.0070694125082839,17,26
SRR11092064,ORF3a,3.6449275362318843,0.0010568890265904754,10,22
SRR11092064,ORF6,7.462365591397849,0.0012619780483868626,12,28
SRR11092064,ORF7a,5.565573770491803,0.0019386782774995018,14,27
SRR11092064,ORF7b,2.621212121212121,,20,13
SRR11092064,ORF8,2.748633879781421,,21,15
SRR11092064,S,2.7967032967032965,0.0,2,16
SRR11092064,YP_009725297.1,1.8814814814814815,,22,5
SRR11092064,YP_009725298.1,2.2884012539184955,0.0005034043380244787,7,8
SRR11092064,YP_009725299.1,2.4138817480719794,0.0010727437185363686,11,11
SRR11092064,YP_009725300.1,1.8873333333333333,,23,6
SRR11092064,YP_009725301.1,3.7254901960784315,0.0034348690317120654,15,23
SRR11092064,YP_009725302.1,3.206896551724138,0.0006914686001543782,8,20
SRR11092064,YP_009725303.1,4.795180722891566,0.0,4,25
SRR11092064,YP_009725304.1,2.712121212121212,,24,14
SRR11092064,YP_009725305.1,4.660766961651918,0.0,5,24
SRR11092064,YP_009725306.1,2.9448441247002397,0.0042498837799915595,16,17
SRR11092064,YP_009725307.1,1.781294452347084,0.0015616976456070686,13,4
SRR11092064,YP_009725308.1,2.3904603438713257,0.0010464592006701747,9,10
SRR11092064,YP_009725309.1,2.504743833017078,0.0,1,12
SRR11092064,YP_009725310.1,3.1560693641618496,0.0,3,19
SRR11092064,YP_009725311.1,1.121923937360179,,25,2
SRR11092064,YP_009725312.1,1.0,,26,0
SRR11092064,3'UTR,1.1746724890829694,,27,3
SRR11092064,5'UTR,2.2,,28,7
SRR11092064,stem_loop,2.3195876288659796,0.024237985742687658,18,9
SRR11140744,E,1756.548245614035,0.0028951027907990045,24,4
SRR11140744,M,3033.6517189835577,0.0024554462527242847,23,9
SRR11140744,N,9936.589682539683,0.002312552273772964,21,25
SRR11140744,ORF10,5173.225563909775,0.0013602352406228149,2,19
SRR11140744,ORF3a,2304.9057971014495,0.0022481245771890468,17,6
SRR11140744,ORF6,761.6075268817204,0.004074227018174799,25,1
SRR11140744,ORF7a,4566.825136612022,0.002325573854676055,22,15
SRR11140744,ORF7b,4762.757575757576,0.0013542308795682675,1,16
SRR11140744,ORF8,4871.997267759562,0.0017581059023722377,6,18
SRR11140744,S,2752.9123495552067,0.0022659179508356143,18,8
SRR11140744,YP_009725297.1,6072.735185185185,0.002163839190037353,15,21
SRR11140744,YP_009725298.1,7981.770637408568,0.0021201708025519405,12,24
SRR11140744,YP_009725299.1,3325.167437874893,0.0021437200913777066,14,11
SRR11140744,YP_009725300.1,2312.632,0.00217477921638214,16,7
SRR11140744,YP_009725301.1,6578.511982570806,0.0022941870336741174,19,22
SRR11140744,YP_009725302.1,7362.514942528735,0.0021174143384256722,11,23
SRR11140744,YP_009725303.1,15315.867469879518,0.0017514871454859424,5,28
SRR11140744,YP_009725304.1,14096.846801346801,0.0019102654323405566,8,27
SRR11140744,YP_009725305.1,10618.073746312684,0.0018296909010005078,7,26
SRR11140744,YP_009725306.1,4445.079136690648,0.002025330745915021,10,14
SRR11140744,YP_009725307.1,5229.547652916074,0.0021382567876478196,13,20
SRR11140744,YP_009725308.1,4787.891292290627,0.0017124056041190848,4,17
SRR11140744,YP_009725309.1,3761.1397849462364,0.0019763785739850665,9,12
SRR11140744,YP_009725310.1,1309.0568400770712,0.0023042420361420245,20,3
SRR11140744,YP_009725311.1,2260.767337807606,0.0016293705595046822,3,5
SRR11140744,YP_009725312.1,3768.0,0.0009060414689593077,0,13
SRR11140744,3'UTR,849.6200873362445,0.027588159574067767,28,2
SRR11140744,5'UTR,534.7924528301887,0.005545943450989248,26,0
SRR11140744,stem_loop,3110.1134020618556,0.006721740948940629,27,10
SRR11140746,E,1012.5570175438596,0.0030270808668560237,24,3
SRR11140746,M,1780.696562032885,0.0022255626210289066,19,7
SRR11140746,N,5755.748412698413,0.002308451214211512,23,24
SRR11140746,ORF10,4159.263157894737,0.0010729518378654805,1,20
SRR11140746,ORF3a,1340.0736714975844,0.001954592834325607,10,5
SRR11140746,ORF6,580.4032258064516,0.0035382516266930703,25,1
SRR11140746,ORF7a,2752.1420765027324,0.00226421804073466,21,13
SRR11140746,ORF7b,3842.4772727272725,0.0012528503859146965,2,18
SRR11140746,ORF8,3929.9863387978144,0.0014642676482019602,4,19
SRR11140746,S,1731.2582417582419,0.0022634671512258226,20,6
SRR11140746,YP_009725297.1,3324.9444444444443,0.002081480546785443,15,15
SRR11140746,YP_009725298.1,4641.1097178683385,0.002033170219313908,12,22
SRR11140746,YP_009725299.1,2703.913967437875,0.00202065811238488,11,12
SRR11140746,YP_009725300.1,1858.4053333333334,0.0020734997099872816,14,9
SRR11140746,YP_009725301.1,4655.4586056644885,0.0022644316829228215,22,23
SRR11140746,YP_009725302.1,5926.951724137931,0.0020706622786571638,13,25
SRR11140746,YP_009725303.1,9620.626506024097,0.0017184363373779494,7,27
SRR11140746,YP_009725304.1,10039.774410774411,0.0017942447230977461,8,28
SRR11140746,YP_009725305.1,7822.796460176991,0.001454147595272172,3,26
SRR11140746,YP_009725306.1,3399.4964028776976,0.0022221379076996454,18,16
SRR11140746,YP_009725307.1,4163.393314366998,0.0021529360854263403,16,21
SRR11140746,YP_009725308.1,3742.4758735440932,0.0016957385219942092,6,17
SRR11140746,YP_009725309.1,3089.1815306767867,0.0018686342479614301,9,14
SRR11140746,YP_009725310.1,1279.9460500963391,0.0022161552570521665,17,4
SRR11140746,YP_009725311.1,1803.2527964205817,0.001475162106312833,5,8
SRR11140746,YP_009725312.1,2606.2820512820513,0.0009813153481736839,0,11
SRR11140746,3'UTR,878.0742358078603,0.024787988861948117,28,2
SRR11140746,5'UTR,281.4943396226415,0.00861378111490148,27,0
SRR11140746,stem_loop,2438.5257731958764,0.005757036443210755,26,10
SRR11140748,E,1875.2368421052631,0.0030968298089848875,24,3
SRR11140748,M,2757.9088191330343,0.0021292791151237755,12,9
SRR11140748,N,7701.963492063492,0.0025538155039806997,23,25
SRR11140748,ORF10,8253.24060150376,0.0010145300732925552,0,26
SRR11140748,ORF3a,2279.1219806763283,0.0020913013168747507,11,6
SRR11140748,ORF6,1012.252688172043,0.003405176188765208,25,1
SRR11140748,ORF7a,3297.3934426229507,0.0022171471421754186,14,11
SRR11140748,ORF7b,4593.022727272727,0.0012652221203978472,2,18
SRR11140748,ORF8,4842.674863387978,0.0017268490225554405,5,19
SRR11140748,S,2304.0740450026165,0.0023240757689804927,21,7
SRR11140748,YP_009725297.1,5149.924074074074,0.0018616042652556005,7,21
SRR11140748,YP_009725298.1,5989.451410658307,0.002261822834516268,17,22
SRR11140748,YP_009725299.1,3316.455698371894,0.002172341415041155,13,12
SRR11140748,YP_009725300.1,2394.4066666666668,0.002283803143890863,18,8
SRR11140748,YP_009725301.1,4920.673202614379,0.0023164268811426544,20,20
SRR11140748,YP_009725302.1,6372.827586206897,0.00231343334905599,19,23
SRR11140748,YP_009725303.1,10884.510040160643,0.002000118134359139,8,28
SRR11140748,YP_009725304.1,10021.915824915824,0.002067649007105203,10,27
SRR11140748,YP_009725305.1,7692.079646017699,0.0016240312496792828,4,24
SRR11140748,YP_009725306.1,3970.599520383693,0.0022588907880368198,15,14
SRR11140748,YP_009725307.1,4369.968349928876,0.0022595993697373247,16,16
SRR11140748,YP_009725308.1,4377.495840266223,0.001808739857015428,6,17
SRR11140748,YP_009725309.1,3566.2061986084755,0.0020618090548477604,9,13
SRR11140748,YP_009725310.1,1622.8034682080925,0.002347240676434223,22,2
SRR11140748,YP_009725311.1,2168.771812080537,0.001554389168842649,3,5
SRR11140748,YP_009725312.1,3019.153846153846,0.001187240134565293,1,10
SRR11140748,3'UTR,2009.3668122270742,0.0255037279005416,28,4
SRR11140748,5'UTR,773.1547169811321,0.004840407548700066,26,0
SRR11140748,stem_loop,4266.29381443299,0.006527278559413016,27,15
SRR11140750,E,38.280701754385966,0.002097159222801284,23,2
SRR11140750,M,79.94170403587444,0.0014841005024846029,9,9
SRR11140750,N,249.1626984126984,0.001979102120279555,20,25
SRR11140750,ORF10,264.42857142857144,0.0023035204170707506,24,26
SRR11140750,ORF3a,49.229468599033815,0.0020170175493687678,21,4
SRR11140750,ORF6,18.236559139784948,0.0027986401451425913,25,1
SRR11140750,ORF7a,79.27322404371584,0.0011075462565465772,1,8
SRR11140750,ORF7b,101.95454545454545,0.0014305199759930536,7,14
SRR11140750,ORF8,128.0054644808743,0.0013939358318442944,6,15
SRR11140750,S,39.39220303506018,0.0019465930300158595,19,3
SRR11140750,YP_009725297.1,154.0611111111111,0.0014866720013730706,10,19
SRR11140750,YP_009725298.1,217.16718913270637,0.0014373178565117285,8,23
SRR11140750,YP_009725299.1,138.01388174807198,0.0020270476580710965,22,16
SRR11140750,YP_009725300.1,82.924,0.0018113565256241326,18,10
SRR11140750,YP_009725301.1,179.72222222222223,0.0015219251921977108,12,21
SRR11140750,YP_009725302.1,183.3206896551724,0.0016549073921457629,15,22
SRR11140750,YP_009725303.1,325.7269076305221,0.0013079297006002397,3,28
SRR11140750,YP_009725304.1,319.5151515151515,0.0016600655852807326,16,27
SRR11140750,YP_009725305.1,239.49557522123894,0.001132814452747702,2,24
SRR11140750,YP_009725306.1,173.57314148681056,0.0013354696990445275,4,20
SRR11140750,YP_009725307.1,140.91820768136557,0.0014908704678232767,11,17
SRR11140750,YP_009725308.1,89.52579034941763,0.0013650019845983087,5,11
SRR11140750,YP_009725309.1,68.53889943074003,0.001716970153856124,17,6
SRR11140750,YP_009725310.1,57.6868978805395,0.0015628017688717472,14,5
SRR11140750,YP_009725311.1,99.98322147651007,0.0015549221562884859,13,13
SRR11140750,YP_009725312.1,96.56410256410257,0.00010941287741492816,0,12
SRR11140750,3'UTR,70.7467248908297,0.011577592583985193,28,7
SRR11140750,5'UTR,16.79622641509434,0.006635927184881328,27,0
SRR11140750,stem_loop,144.4020618556701,0.004026663301393024,26,18
SRR11177792,E,39508.38157894737,0.003535479997898279,17,4
SRR11177792,M,42741.47533632287,0.0035175380579334677,15,8
SRR11177792,N,64051.166666666664,0.003620341206493643,22,26
SRR11177792,ORF10,46390.466165413534,0.003006748113958248,0,12
SRR11177792,ORF3a,43906.81280193237,0.0031192847644560396,3,10
SRR11177792,ORF6,15925.0,0.004595144548703336,26,1
SRR11177792,ORF7a,42582.51366120219,0.003556765638817442,20,7
SRR11177792,ORF7b,42510.893939393936,0.00353844509702234,18,6
SRR11177792,ORF8,43845.63114754098,0.003662794976348103,23,9
SRR11177792,S,44295.808738880165,0.003426073157056141,11,11
SRR11177792,YP_009725297.1,64273.04814814815,0.0030344052222402535,1,27
SRR11177792,YP_009725298.1,62491.6421107628,0.0033759283264729665,8,23
SRR11177792,YP_009725299.1,49819.41988003428,0.003616932263770382,21,17
SRR11177792,YP_009725300.1,46976.98933333333,0.00367225878633051,24,14
SRR11177792,YP_009725301.1,61412.51851851852,0.00351124631754912,14,20
SRR11177792,YP_009725302.1,61985.96551724138,0.0035344735079615034,16,22
SRR11177792,YP_009725303.1,40128.94779116466,0.004279277785147761,25,5
SRR11177792,YP_009725304.1,63131.67845117845,0.0033337319748126455,6,25
SRR11177792,YP_009725305.1,49726.589970501474,0.0035462148158395533,19,16
SRR11177792,YP_009725306.1,62950.29016786571,0.003186573284208453,4,24
SRR11177792,YP_009725307.1,51539.32859174965,0.003374061705196769,7,18
SRR11177792,YP_009725308.1,61522.582917359956,0.003435776536318213,12,21
SRR11177792,YP_009725309.1,56600.27008222644,0.003479071856759657,13,19
SRR11177792,YP_009725310.1,36688.55684007707,0.003327630568388757,5,3
SRR11177792,YP_009725311.1,46642.20917225951,0.0033955056311879544,10,13
SRR11177792,YP_009725312.1,65475.89743589744,0.0030688414761438575,2,28
SRR11177792,3'UTR,10510.995633187773,0.01294677358041926,28,0
SRR11177792,5'UTR,27304.30188679245,0.011585107777304782,27,2
SRR11177792,stem_loop,47475.28350515464,0.003386198420991621,9,15
SRR11241254,E,444.95175438596493,0.0018241530240484887,23,4
SRR11241254,M,344.2645739910314,0.0014519529301562327,9,2
SRR11241254,N,1150.373015873016,0.0017113030354871735,20,27
SRR11241254,ORF10,1453.2105263157894,0.001867334369102551,24,28
SRR11241254,ORF3a,513.2753623188406,0.0013342471761146404,8,8
SRR11241254,ORF6,314.1182795698925,0.0013203639559099633,7,1
SRR11241254,ORF7a,570.7267759562842,0.0013105160387313598,6,10
SRR11241254,ORF7b,762.9772727272727,0.0015795972468788644,15,18
SRR11241254,ORF8,1120.8688524590164,0.0010867471546724778,2,26
SRR11241254,S,452.3322867608582,0.001542759874841141,12,6
SRR11241254,YP_009725297.1,344.8814814814815,0.001077890918911754,1,3
SRR11241254,YP_009725298.1,763.3192267502612,0.0017583818919204794,21,19
SRR11241254,YP_009725299.1,794.3652099400172,0.0016071445474428155,16,22
SRR11241254,YP_009725300.1,705.592,0.0017968465443883772,22,16
SRR11241254,YP_009725301.1,754.0392156862745,0.001972946554573509,26,17
SRR11241254,YP_009725302.1,818.5172413793103,0.0016298795418976232,17,23
SRR11241254,YP_009725303.1,788.3253012048193,0.0015646760219978086,14,21
SRR11241254,YP_009725304.1,786.1717171717172,0.001271811100350077,5,20
SRR11241254,YP_009725305.1,663.6430678466077,0.0016581667081930645,19,13
SRR11241254,YP_009725306.1,655.7985611510792,0.001207618907290211,4,12
SRR11241254,YP_009725307.1,573.1401137980085,0.0015495246647847863,13,11
SRR11241254,YP_009725308.1,1085.3294509151415,0.0015084523720642561,11,25
SRR11241254,YP_009725309.1,540.2820999367489,0.0019565185787131147,25,9
SRR11241254,YP_009725310.1,445.41522157996144,0.0016415324584850932,18,5
SRR11241254,YP_009725311.1,504.42841163310965,0.0011717989139297983,3,7
SRR11241254,YP_009725312.1,685.025641025641,0.0006529362038851583,0,14
SRR11241254,3'UTR,688.3799126637555,0.0014842843854102246,10,15
SRR11241254,5'UTR,40.40377358490566,0.006761605536066948,28,0
SRR11241254,stem_loop,1028.4072164948454,0.0021442322009672483,27,24
SRR11241255,E,472.36842105263156,0.0016069462413247511,2,8
SRR11241255,M,421.0762331838565,0.002001059358092707,16,4
SRR11241255,N,804.8198412698413,0.002009372107268256,17,22
SRR11241255,ORF10,1042.015037593985,0.003938199839588721,26,26
SRR11241255,ORF3a,423.22463768115944,0.002092546860999354,18,5
SRR11241255,ORF6,447.1666666666667,0.0025460030062705954,24,7
SRR11241255,ORF7a,746.4043715846994,0.00186531095993914,8,20
SRR11241255,ORF7b,1091.8333333333333,0.002181627393676377,21,27
SRR11241255,ORF8,1329.6284153005465,0.001855498197516471,7,28
SRR11241255,S,674.1159079016222,0.001990740136831246,15,15
SRR11241255,YP_009725297.1,265.97222222222223,0.002511754051208056,23,1
SRR11241255,YP_009725298.1,578.2298850574713,0.0019580725890590888,11,11
SRR11241255,YP_009725299.1,723.3845758354756,0.0021000682388739775,19,18
SRR11241255,YP_009725300.1,779.8593333333333,0.001989613392472672,14,21
SRR11241255,YP_009725301.1,742.7026143790849,0.0017660514161554964,5,19
SRR11241255,YP_009725302.1,934.8172413793103,0.0018783230615261718,9,24
SRR11241255,YP_009725303.1,844.4457831325301,0.0014729553902842675,0,23
SRR11241255,YP_009725304.1,664.8552188552188,0.0015647589992973698,1,14
SRR11241255,YP_009725305.1,437.53982300884957,0.0019278592458183731,10,6
SRR11241255,YP_009725306.1,402.9352517985611,0.0019672039712807267,12,3
SRR11241255,YP_009725307.1,567.7258179231864,0.0021603649190637874,20,10
SRR11241255,YP_009725308.1,993.7066001109263,0.0019747556426023584,13,25
SRR11241255,YP_009725309.1,645.0474383301707,0.0018524714420071078,6,12
SRR11241255,YP_009725310.1,654.6396917148362,0.0023405668830578713,22,13
SRR11241255,YP_009725311.1,709.6733780760626,0.0017420840944775515,4,17
SRR11241255,YP_009725312.1,342.2307692307692,0.0017159861281576916,3,2
SRR11241255,3'UTR,539.6855895196506,0.007765400729222242,27,9
SRR11241255,5'UTR,19.064150943396225,0.008193317624218193,28,0
SRR11241255,stem_loop,680.5670103092783,0.0031830068193947746,25,16
SRR11247075,E,12.671052631578947,0.0,0,4
SRR11247075,M,13.523168908819134,0.0012970734792972752,22,5
SRR11247075,N,23.530158730158732,0.001310379420611026,23,17
SRR11247075,ORF10,33.96992481203007,0.00044120830187033765,3,24
SRR11247075,ORF3a,15.96135265700483,0.0012558754559717563,21,8
SRR11247075,ORF6,14.010752688172044,0.000992365172612704,12,6
SRR11247075,ORF7a,19.598360655737704,0.0010064905360918925,13,9
SRR11247075,ORF7b,41.20454545454545,0.0012268815108019478,19,26
SRR11247075,ORF8,44.595628415300546,0.0009251350886275526,11,27
SRR11247075,S,26.38356881214024,0.0010445030530096548,15,20
SRR11247075,YP_009725297.1,5.175925925925926,0.0011424272748697,16,1
SRR11247075,YP_009725298.1,19.693834900731453,0.000836739199220378,7,10
SRR11247075,YP_009725299.1,24.022450728363324,0.0011443951560033568,17,19
SRR11247075,YP_009725300.1,30.055333333333333,0.0013380684723688784,24,21
SRR11247075,YP_009725301.1,31.529411764705884,0.0008107314100565369,6,23
SRR11247075,YP_009725302.1,35.07586206896552,0.0008413965017218656,8,25
SRR11247075,YP_009725303.1,20.253012048192772,0.0016937048598085174,26,12
SRR11247075,YP_009725304.1,23.74074074074074,0.0014320048084209484,25,18
SRR11247075,YP_009725305.1,11.486725663716815,0.0006684067704587943,5,2
SRR11247075,YP_009725306.1,15.577937649880097,0.0004374326931840734,2,7
SRR11247075,YP_009725307.1,21.449857752489333,0.0011844867772444413,18,14
SRR11247075,YP_009725308.1,31.435940099833612,0.0008920609553971385,10,22
SRR11247075,YP_009725309.1,22.228969006957623,0.0010088540125596606,14,15
SRR11247075,YP_009725310.1,20.22447013487476,0.0012376307646427649,20,11
SRR11247075,YP_009725311.1,22.303131991051455,0.0008710653305148785,9,16
SRR11247075,YP_009725312.1,12.564102564102564,0.0,1,3
SRR11247075,3'UTR,126.97816593886463,0.002219612111883573,27,28
SRR11247075,5'UTR,0.4188679245283019,,28,0
SRR11247075,stem_loop,20.70618556701031,0.0006571536375687692,4,13
SRR11247076,E,248.18421052631578,0.0018426604556816468,2,11
SRR11247076,M,179.10612855007474,0.002459256011371799,12,4
SRR11247076,N,310.90555555555557,0.002181170973425823,6,14
SRR11247076,ORF10,333.406015037594,0.0067390928951544015,27,18
SRR11247076,ORF3a,197.2463768115942,0.002828848110258984,20,6
SRR11247076,ORF6,209.56451612903226,0.0036052832071577774,23,8
SRR11247076,ORF7a,404.2431693989071,0.00239660320754188,11,24
SRR11247076,ORF7b,539.0,0.002557879214618937,16,27
SRR11247076,ORF8,601.9699453551913,0.002177649812743714,5,28
SRR11247076,S,318.46336996337,0.002579123544138055,19,16
SRR11247076,YP_009725297.1,140.50185185185185,0.003141352594208942,22,2
SRR11247076,YP_009725298.1,325.0778474399164,0.0020497940248669303,4,17
SRR11247076,YP_009725299.1,371.5357326478149,0.002475050756304687,13,20
SRR11247076,YP_009725300.1,316.548,0.0022946207549812644,7,15
SRR11247076,YP_009725301.1,392.56427015250546,0.0025393567578412372,14,23
SRR11247076,YP_009725302.1,443.16436781609195,0.0023900652203880145,10,26
SRR11247076,YP_009725303.1,408.09236947791163,0.002543492917595657,15,25
SRR11247076,YP_009725304.1,290.96632996632997,0.0018110569137986892,1,12
SRR11247076,YP_009725305.1,174.76991150442478,0.003814377818697952,24,3
SRR11247076,YP_009725306.1,191.2062350119904,0.0029388338180738557,21,5
SRR11247076,YP_009725307.1,242.08890469416787,0.002568949229742829,18,10
SRR11247076,YP_009725308.1,373.375485302274,0.002352699730562046,9,21
SRR11247076,YP_009725309.1,291.1878557874763,0.00234473165910387,8,13
SRR11247076,YP_009725310.1,386.3111753371869,0.002564568570281411,17,22
SRR11247076,YP_009725311.1,334.9474272930649,0.0019489470369186378,3,19
SRR11247076,YP_009725312.1,139.17948717948718,0.0004237425208439555,0,1
SRR11247076,3'UTR,203.47161572052403,0.005169650214519616,26,7
SRR11247076,5'UTR,4.230188679245283,0.01050887379089268,28,0
SRR11247076,stem_loop,240.87113402061857,0.004973582762067347,25,9
SRR11247077,E,2117.1008771929824,0.0017017458305603676,1,8
SRR11247077,M,1737.8938714499252,0.0018577551463774987,3,4
SRR11247077,N,3746.592857142857,0.00229865807914581,19,15
SRR11247077,ORF10,4783.255639097744,0.0034389738195026672,26,26
SRR11247077,ORF3a,2141.5289855072465,0.002213156474895077,15,9
SRR11247077,ORF6,2002.6290322580646,0.002871638913142631,24,5
SRR11247077,ORF7a,4733.814207650274,0.0023016303048260063,20,25
SRR11247077,ORF7b,7333.318181818182,0.0022985113673998554,18,27
SRR11247077,ORF8,7964.969945355191,0.0021124827949099197,12,28
SRR11247077,S,4204.8403976975405,0.0020920251643315574,9,21
SRR11247077,YP_009725297.1,1003.6444444444444,0.002803160563551582,23,1
SRR11247077,YP_009725298.1,2690.808777429467,0.0021023800181293696,11,10
SRR11247077,YP_009725299.1,3895.919794344473,0.002220092107723093,16,18
SRR11247077,YP_009725300.1,4119.518,0.0021553354505628834,14,20
SRR11247077,YP_009725301.1,4467.781045751634,0.0021141019183385213,13,22
SRR11247077,YP_009725302.1,4691.6747126436785,0.0017744069352009807,2,24
SRR11247077,YP_009725303.1,4103.008032128514,0.00200534315306438,6,19
SRR11247077,YP_009725304.1,3100.722222222222,0.0018835574561187937,4,13
SRR11247077,YP_009725305.1,2100.283185840708,0.002066245175397864,7,7
SRR11247077,YP_009725306.1,1593.717026378897,0.0022785452398830465,17,3
SRR11247077,YP_009725307.1,2956.8933143669988,0.0023542554590697128,21,12
SRR11247077,YP_009725308.1,4526.485302273988,0.002099052499969987,10,23
SRR11247077,YP_009725309.1,3200.619228336496,0.0020697191551530937,8,14
SRR11247077,YP_009725310.1,3802.6078998073217,0.0024152603698428896,22,16
SRR11247077,YP_009725311.1,3846.653243847875,0.0019673021399539753,5,17
SRR11247077,YP_009725312.1,1193.6666666666667,0.0009682052367297891,0,2
SRR11247077,3'UTR,2078.9737991266375,0.009257338653810492,27,6
SRR11247077,5'UTR,67.92830188679245,0.010564910354014674,28,0
SRR11247077,stem_loop,2955.6237113402062,0.0032678628498059884,25,11
SRR11247078,E,2883.9473684210525,0.0014881344166734398,1,7
SRR11247078,M,2358.708520179372,0.001822854871784917,5,4
SRR11247078,N,5593.927777777778,0.0018675034526508929,9,15
SRR11247078,ORF10,6586.827067669173,0.0021609413024750277,22,17
SRR11247078,ORF3a,3514.467391304348,0.001834700541109289,6,9
SRR11247078,ORF6,2394.94623655914,0.002964799812912546,26,5
SRR11247078,ORF7a,6616.122950819672,0.0021612701959324845,23,19
SRR11247078,ORF7b,9816.681818181818,0.001938628942077524,15,27
SRR11247078,ORF8,10335.699453551913,0.001898726080867291,12,28
SRR11247078,S,7711.456828885401,0.0018525325117866303,8,23
SRR11247078,YP_009725297.1,1926.8037037037036,0.0022466884741525273,24,1
SRR11247078,YP_009725298.1,4664.541274817137,0.001920818790552799,13,11
SRR11247078,YP_009725299.1,6587.792287917738,0.0019807398103383195,19,18
SRR11247078,YP_009725300.1,7042.283333333334,0.0019369761045429606,14,21
SRR11247078,YP_009725301.1,8021.7047930283225,0.0018914576047433017,11,25
SRR11247078,YP_009725302.1,7736.141379310345,0.0018358139216945895,7,24
SRR11247078,YP_009725303.1,7357.012048192771,0.0017759373061681186,3,22
SRR11247078,YP_009725304.1,5578.3855218855215,0.0015969577212273968,2,14
SRR11247078,YP_009725305.1,3330.7227138643066,0.0019460183928269364,16,8
SRR11247078,YP_009725306.1,2688.8489208633096,0.0019779713011354584,18,6
SRR11247078,YP_009725307.1,4852.869843527738,0.0020840816905026032,20,12
SRR11247078,YP_009725308.1,8193.707709373266,0.001971539551775632,17,26
SRR11247078,YP_009725309.1,5555.2947501581275,0.001883655247733174,10,13
SRR11247078,YP_009725310.1,6355.995183044316,0.0021431789566069277,21,16
SRR11247078,YP_009725311.1,6790.960850111856,0.0018151950092877855,4,20
SRR11247078,YP_009725312.1,2097.128205128205,0.0012923160598826765,0,2
SRR11247078,3'UTR,2327.3406113537117,0.009665187369515112,27,3
SRR11247078,5'UTR,126.39622641509433,0.013536698071480004,28,0
SRR11247078,stem_loop,3966.773195876289,0.002625333719978797,25,10
SRR11278090,E,30.70175438596491,0.0012278217734367483,23,4
SRR11278090,M,29.64424514200299,0.000684838494382475,13,3
SRR11278090,N,86.86984126984127,0.0006054718322444964,7,26
SRR11278090,ORF10,126.35338345864662,0.0008784135728197589,20,28
